gene,condition_raw,donor_corr_all_mean,donor_corr_all_min,donor_corr_hits_mean,guide_corr_all,guide_corr_signif,ontarget_effect_size,ontarget_significant,n_cells_target
PEX11B,Stim48hr,,,,0.1246744466706303,,-11.075737408665455,True,427.0
PEX11B,Stim8hr,,,,0.0809460006629627,0.685865568089349,-11.131243720149726,True,390.0
PEX11G,Rest,,,,-0.0042399352602126,,-1.0563545217689343,False,1129.0
PEX11G,Stim48hr,,,,-0.027526725760768,,-3.660823956529088,False,1214.0
PEX11G,Stim8hr,,,,0.0243994341520718,,-3.061569053158735,False,1059.0
PEX12,Rest,,,,-0.0959707831243453,-0.7131263307414719,-3.3015138042642924,False,529.0
PEX12,Stim48hr,,,,0.0661859097425225,,-4.609669727940814,True,521.0
PEX12,Stim8hr,,,,0.0164102717005592,,-6.410776045501288,True,554.0
PEX13,Rest,,,,0.1323704026375652,,-8.708159925748134,True,568.0
PEX13,Stim48hr,,,,0.0109154129980575,0.0800799212943747,-13.595181310018818,True,630.0
PEX13,Stim8hr,,,,0.0750057077228054,0.5404763139088399,-11.570598559150366,True,630.0
PEX14,Rest,,,,,,-7.692355722290821,True,1008.0
PEX14,Stim48hr,,,,0.0883132844006041,0.7368497842348083,-10.942393255580535,True,991.0
PEX14,Stim8hr,,,,,,-11.092213662815158,True,863.0
PEX16,Rest,0.0827507677120574,0.0706930506015963,0.2992780584983651,0.1101318852560201,0.6937521493315241,-6.876893127523242,True,814.0
PEX16,Stim48hr,,,,0.0448380514053994,0.7972609326177044,-5.684786544331213,True,696.0
PEX16,Stim8hr,,,,0.1211935139480962,0.2444135070301615,-6.594804931471554,True,773.0
PEX19,Rest,,,,-0.1234128270167512,0.5975489164807714,-21.30946237309008,True,872.0
PEX19,Stim48hr,,,,0.0541245506130499,0.732001770793218,-26.85600134157214,True,954.0
PEX19,Stim8hr,,,,0.014971296654359,0.9483870948642462,-23.44772756962117,True,866.0
PEX2,Rest,,,,,,-14.5705253034867,True,717.0
PEX2,Stim8hr,,,,0.0308068200647532,1.0,-17.519914609073705,True,663.0
PEX26,Rest,,,,,,-10.993406447678243,True,526.0
PEX26,Stim48hr,,,,-0.0372338916980831,0.6788932114852398,-16.083179503318355,True,662.0
PEX26,Stim8hr,,,,-0.044593100904256,1.0,-17.661906815640876,True,711.0
PEX3,Rest,,,,0.091063282276431,0.906828615498718,-12.600457196322806,True,1760.0
PEX3,Stim48hr,,,,0.1084176893594326,0.9248034321328152,-13.11758704769487,True,1318.0
PEX3,Stim8hr,,,,0.0983928357079974,0.9986856419073544,-17.381784432325286,True,1596.0
PEX5,Rest,,,,0.0538540373356614,0.9737178335327226,-6.240535808727063,True,868.0
PEX5,Stim48hr,0.0921120753476514,0.09165621269565,0.8473594276752809,0.1354824467198145,0.6032684327700345,-6.563660130544229,True,745.0
PEX5,Stim8hr,0.0943949408351795,0.0724064394774543,0.8056547674032473,0.2134306877875353,0.5758597905053958,-10.982138026005812,True,880.0
PEX5L,Rest,,,,0.0865457026830041,,-0.1970801851589649,False,674.0
PEX5L,Stim48hr,,,,0.0772112241119715,,0.1619094496223561,False,610.0
PEX5L,Stim8hr,,,,0.1325287072688025,,-0.1296097984657163,False,584.0
PEX6,Rest,-0.0066715160445363,-0.0125528664977497,0.1319742888498588,0.0442348054772717,0.3758796011224072,-6.043057909906383,True,523.0
PEX6,Stim48hr,0.0250630474642331,0.0186045702701211,0.080545708509501,0.039269870255649,0.2428024336785507,-6.905180772078314,True,457.0
PEX6,Stim8hr,0.0128595333629965,-0.0099926538758255,0.3136712391395443,-0.0115468340442228,0.1205019845957781,-6.310053363497484,True,572.0
PEX7,Rest,,,,0.0060821729981373,,-5.65374008977266,True,793.0
PEX7,Stim48hr,,,,0.0388646694170854,,-9.560621721611875,True,978.0
PEX7,Stim8hr,,,,0.1144987489838856,,-8.016217129989085,True,874.0
PF4,Rest,,,,0.0572112769933818,,0.0,False,877.0
PF4,Stim48hr,,,,0.1509144204248286,,0.0,False,812.0
PF4,Stim8hr,,,,0.1487468069424553,,0.0,False,886.0
PF4V1,Rest,,,,0.0735631520625306,,0.0,False,1031.0
PF4V1,Stim48hr,,,,0.0649213071024464,0.632472413048101,0.0,False,1112.0
PF4V1,Stim8hr,,,,0.1537178078378554,,0.0,False,931.0
PFAS,Rest,0.0787797566792515,-0.0199589624874978,0.3193724099873214,,,-3.3629125579604584,True,69.0
PFAS,Stim8hr,0.0803162167520238,-0.0483946094201198,0.6288408852821042,0.2328011487341307,0.0138856085826408,-9.113807022514155,True,127.0
PFDN1,Rest,,,,0.0750730716412946,0.988149444101878,-13.411676020866484,True,438.0
PFDN1,Stim48hr,,,,0.0900974094066635,0.9938431763690992,-14.380215992933042,True,407.0
PFDN1,Stim8hr,,,,0.1404342867651795,1.0,-14.142307863870672,True,422.0
PFDN4,Rest,,,,,,-3.4150452257364745,False,85.0
PFDN4,Stim48hr,0.1122826952566368,0.0944034609195568,0.8992317595553391,,,-9.306511703138757,True,160.0
PFDN4,Stim8hr,,,,,,-8.287495077655514,True,149.0
PFDN5,Rest,0.0293955862231681,0.0272640608426528,0.5649457088077361,-0.0385906879625529,0.0545951861601081,-14.559521812082544,True,481.0
PFDN5,Stim48hr,,,,0.1098459687078952,0.9313427231616688,-15.223520513004877,True,381.0
PFDN5,Stim8hr,-0.0067251576990223,-0.0337738593274288,0.6413903459400961,0.0989073886989189,0.824801997828891,-17.9168944986053,True,513.0
PFDN6,Stim48hr,,,,,,-3.4782457703832206,False,93.0
PFDN6,Stim8hr,0.0837872845027194,-0.0674864418311202,0.6270255676701372,,,-6.684936640754786,True,100.0
PFKFB1,Rest,,,,0.0133295654068058,,-1.409391761248659,False,469.0
PFKFB1,Stim48hr,,,,0.0905503725100337,,-1.8178712495644096,False,493.0
PFKFB1,Stim8hr,,,,0.0529509883870457,,-1.3986699342550757,False,425.0
PFKFB2,Rest,,,,0.1521448668368989,1.0,-4.251738073782153,True,551.0
PFKFB2,Stim48hr,,,,0.0493015486825764,0.2595870900114493,-2.55381225323136,False,450.0
PFKFB2,Stim8hr,,,,0.0788466430985309,,-4.149253679590468,False,476.0
PFKFB3,Rest,,,,0.0498397356333968,,0.0725734838046895,False,705.0
PFKFB3,Stim48hr,,,,0.0667642690554055,1.0,-5.877134673088346,True,750.0
PFKFB3,Stim8hr,,,,0.0310694584997606,-0.7873659995748692,-1.3881068439174362,False,700.0
PFKFB4,Rest,,,,0.1203283103068661,,-3.2717365739230595,False,897.0
PFKFB4,Stim48hr,,,,0.0268310356408996,1.0,-17.426220183026917,True,992.0
PFKFB4,Stim8hr,,,,0.1024554315701164,,-1.710152400006285,False,772.0
PFKL,Rest,,,,,,0.0,False,577.0
PFKL,Stim48hr,,,,-0.0431298213272056,,0.0,False,600.0
PFKL,Stim8hr,,,,0.0052640514917316,,0.0,False,576.0
PFKM,Rest,0.0399719318945516,0.0223266469545637,-0.0634157793952654,0.0500915839442039,0.0817526976487197,-4.819021395401287,True,524.0
PFKM,Stim48hr,,,,0.1047011221466642,,-12.192925199482149,True,460.0
PFKM,Stim8hr,,,,0.0936213880366959,,-7.89890939748737,True,476.0
PFKP,Rest,,,,0.0860007746276152,1.0,-18.74432258383404,True,701.0
PFKP,Stim48hr,,,,0.0503730569591717,0.5671562171700104,-36.457685280990326,True,672.0
PFKP,Stim8hr,,,,0.0064672047036128,1.0,-32.84936874063775,True,615.0
PFN2,Rest,,,,0.0662970981569525,-1.0,-1.9504711891982736,False,413.0
PFN2,Stim48hr,,,,0.0938891084540042,,-4.323815696041943,True,514.0
PFN2,Stim8hr,,,,0.1632965598575768,,-2.3320755821209027,False,416.0
PGAM1,Rest,,,,0.0524386981164034,,-4.654352020962594,True,135.0
PGAM1,Stim48hr,0.1139541717020833,0.0818961958787044,0.7946933811012021,0.1763405431265261,0.6699596978572359,-9.32869772389549,True,126.0
PGAM1,Stim8hr,0.1686954109183601,0.1474397458234586,0.8015899664635372,0.1235307398795985,0.7245988418796208,-10.335319711546338,True,173.0
PGAM5,Rest,,,,,,-7.977604631765512,True,526.0
PGAM5,Stim48hr,,,,,,-9.11384243695565,True,504.0
PGAM5,Stim8hr,,,,,,-14.955324802026588,True,498.0
PGAP1,Rest,,,,,,-9.386285408163545,True,398.0
PGAP1,Stim48hr,,,,,,-10.00292648313269,True,398.0
PGAP1,Stim8hr,,,,,,-7.662695236481714,True,321.0
PGAP2,Rest,,,,,,-2.621084729054462,False,106.0
PGAP2,Stim48hr,0.1278797020110956,0.1064411076074643,0.6928539863434343,0.1967054898884216,0.0207335164718248,-3.489670990960556,True,103.0
PGAP2,Stim8hr,,,,,,-3.938788865072468,False,94.0
PGAP3,Rest,,,,0.045677795099667,,-6.348232825433543,True,488.0
PGAP3,Stim48hr,,,,0.0671328582747088,,-5.749760905769083,True,594.0
PGAP3,Stim8hr,,,,0.1064747972733906,,-6.865953812578632,True,549.0
PGBD1,Rest,,,,0.0836957741075623,,-2.368130958301404,False,587.0
PGBD1,Stim48hr,,,,0.0184111028413699,0.988262996141077,-3.015559695466563,False,463.0
PGBD1,Stim8hr,,,,0.0430201437486672,,-2.059820025330876,False,531.0
PGBD2,Rest,,,,0.0644126833818657,,-5.248311608932294,True,778.0
PGBD2,Stim48hr,,,,0.0612382073297857,,-4.053188803509481,False,709.0
PGBD2,Stim8hr,0.0734879181169184,0.0686091861014968,0.0795550409474254,0.1472774599945421,0.961588528847526,-5.9220610336035255,True,709.0
PGBD4,Rest,,,,,,-2.218102037219284,False,162.0
PGBD4,Stim48hr,,,,,,-2.636073826834442,False,150.0
PGBD4,Stim8hr,,,,,,-2.9895272615592487,False,156.0
PGC,Rest,,,,-0.1337494876868097,,0.0,False,951.0
PGC,Stim48hr,,,,-0.0770404339944124,,0.0,False,897.0
PGC,Stim8hr,,,,-0.0919510731043576,-0.6258497356569509,0.0,False,831.0
PGD,Stim8hr,,,,,,-3.76855091702342,True,35.0
PGGHG,Rest,,,,,,-5.304717808885724,True,376.0
PGGHG,Stim48hr,,,,0.1159598218393256,,-5.214006815542865,True,447.0
PGGHG,Stim8hr,,,,0.178966888993884,0.877462705948696,-7.894762803249036,True,410.0
PGGT1B,Rest,0.1212972795506045,0.0067298015135467,0.7981692944724741,,,-3.887083339968376,True,81.0
PGGT1B,Stim48hr,,,,,,-2.088341343535531,False,49.0
PGGT1B,Stim8hr,0.4318933538387033,0.3235446359099199,0.7184690121149688,0.4761895209286016,0.6260189845226534,-4.217846941075719,True,102.0
PGK1,Rest,0.1706694036986346,0.1197032710148464,0.6222108523938429,,,-7.014881800018503,True,101.0
PGK1,Stim48hr,0.3560902128524676,0.2050610614323853,0.7556454398403197,,,-8.931515124764775,True,57.0
PGK1,Stim8hr,0.2512386739411121,0.2355584274172562,0.7665412487189993,0.3342225638626873,0.4179002162679102,-7.859822882307679,True,114.0
PGLS,Rest,,,,,,-5.397647386834671,True,111.0
PGLS,Stim48hr,,,,,,-2.158866690184406,False,36.0
PGLS,Stim8hr,,,,,,-3.930632701749614,True,57.0
PGLYRP1,Rest,,,,0.0619194908921371,-0.1278251900670977,0.0,False,470.0
PGLYRP1,Stim48hr,,,,0.0432660318055402,-0.2730843672270978,0.0,False,411.0
PGLYRP1,Stim8hr,,,,0.0782912181997363,-0.2262101729020427,0.0,False,424.0
PGM1,Rest,0.085952974323842,0.0382957320354709,0.3735898156177519,0.0513818778737802,0.3150202410514247,-9.407103810520232,True,348.0
PGM1,Stim48hr,,,,0.0398287133662869,0.4198455363031798,-15.74821299619725,True,369.0
PGM1,Stim8hr,,,,0.0745576616271195,0.133493495026015,-11.10662439451928,True,397.0
PGM2,Rest,,,,,,-11.022472860972762,True,432.0
PGM2,Stim48hr,,,,,,-14.96710808733528,True,486.0
PGM2,Stim8hr,,,,,,-14.618096104196724,True,481.0
PGM2L1,Rest,,,,0.0173412721219436,-0.7266016186211471,-5.361021477850283,True,449.0
PGM2L1,Stim48hr,,,,0.0102385739800777,-0.6648594147608436,-4.523862414040887,True,416.0
PGM2L1,Stim8hr,,,,0.0107162686835129,-0.9686190043075924,-4.077294499878993,False,411.0
PGP,Rest,,,,0.1752569526703593,,-17.291209239707364,True,522.0
PGP,Stim48hr,0.1477184692571677,0.102424438290229,0.8406620698150786,0.2000720504743842,0.7444532573334862,-21.541991227407905,True,647.0
PGP,Stim8hr,,,,0.0979572846282613,,-27.660707385064104,True,595.0
PGR,Rest,,,,-0.0704219935708295,,0.0,False,350.0
PGR,Stim48hr,,,,0.0532971709516637,1.0,0.0,False,382.0
PGR,Stim8hr,,,,-0.0569209095364664,,0.0,False,334.0
PGRMC1,Rest,,,,-0.0016124073242556,-1.0,-16.732548617785763,True,733.0
PGRMC1,Stim48hr,,,,0.0964398628258295,,-24.475399911585857,True,1017.0
PGRMC1,Stim8hr,,,,0.0769822998209441,1.0,-22.840456937568195,True,866.0
PGRMC2,Rest,,,,,,-13.7402964262006,True,399.0
PGRMC2,Stim48hr,,,,,,-19.441795759650272,True,454.0
PGRMC2,Stim8hr,,,,0.0648250813632764,1.0,-19.20610531415296,True,446.0
PGS1,Rest,0.2263684566941621,0.1533585600092579,0.7434282528472179,0.2190149333228647,0.3184882467567583,-6.446736947131059,True,165.0
PGS1,Stim48hr,0.1433983030109477,0.0890659075730653,0.827175720845953,0.2075083284281384,0.3168169919712856,-5.037018184211759,True,118.0
PGS1,Stim8hr,0.1310863392611297,0.0608297584621051,0.8386859751951846,0.2065527897232233,0.4557466010133442,-7.317731636731924,True,166.0
PHACTR1,Rest,,,,0.0480016429372497,,-0.4469756691107431,False,655.0
PHACTR1,Stim48hr,,,,0.1014763156272334,,-0.4423077991021923,False,718.0
PHACTR1,Stim8hr,,,,0.1535892152726002,,-0.1588686167470172,False,613.0
PHACTR2,Rest,,,,0.168228352420975,,0.3555733679930624,False,360.0
PHACTR2,Stim48hr,,,,0.071165215439621,,-0.295237318396604,False,225.0
PHACTR2,Stim8hr,,,,0.0966684188072404,-0.8360805166403948,-1.540131292131953,False,222.0
PHACTR4,Rest,0.043742632307674,-0.0771016181151754,0.8863938831559818,,,-16.16839181493634,True,897.0
PHACTR4,Stim48hr,,,,0.0668342207413299,0.056086100658514,-18.27044934468043,True,1296.0
PHACTR4,Stim8hr,,,,0.0544726014523782,0.1461925129399413,-18.173502926898696,True,914.0
PHC1,Rest,,,,0.1270366936580927,-1.0,-5.960327945914379,True,276.0
PHC1,Stim48hr,,,,0.1518118309484727,,-4.947299624239481,True,458.0
PHC1,Stim8hr,,,,0.0958193106537948,,-5.514046115620882,True,443.0
PHC2,Rest,,,,0.0241178237686847,0.4543394688011277,-13.093696001070054,True,333.0
PHC2,Stim48hr,,,,-0.0126190989473904,0.9869037208656928,-9.821531471618677,True,276.0
PHC2,Stim8hr,,,,0.0946520917751023,1.0,-13.229882225403918,True,257.0
PHC3,Rest,,,,,,-12.957894694299084,True,267.0
PHC3,Stim48hr,,,,-0.0422268933878738,0.5654838042215535,-9.008115321906756,True,139.0
PHC3,Stim8hr,,,,,,-11.29897916052405,True,218.0
PHETA1,Rest,,,,0.0066204502528657,-1.0,-1.092556872512347,False,1493.0
PHETA1,Stim8hr,,,,-0.0743036492050647,,-2.7988778587176366,False,1440.0
PHEX,Rest,,,,0.0996850232698994,,-1.280511440738249,False,403.0
PHEX,Stim48hr,,,,0.0115222096480077,,-4.209974760893851,False,683.0
PHEX,Stim8hr,,,,0.039777112208444,,-2.377671245991177,False,503.0
PHF1,Rest,,,,,,-8.779805162959253,True,393.0
PHF1,Stim48hr,,,,,,-10.725074888878964,True,351.0
PHF1,Stim8hr,,,,,,-7.2963673165276175,True,360.0
PHF10,Rest,,,,,,-4.755080405099876,True,42.0
PHF10,Stim48hr,,,,,,-4.536665563350764,True,35.0
PHF10,Stim8hr,,,,,,-6.7756526819689,True,43.0
PHF11,Rest,,,,0.0452632639987734,0.8120482972151298,-15.614649694895938,True,454.0
PHF11,Stim48hr,,,,0.0454945914317127,0.5771097241657761,-15.216771701009636,True,436.0
PHF11,Stim8hr,,,,0.0906964864065049,0.6150399985358144,-15.56222257277243,True,406.0
PHF12,Rest,0.1720918424068796,0.1339986950619288,0.8507283845566992,0.1718619849454191,0.3143511844337859,-11.853057107357376,True,304.0
PHF12,Stim48hr,0.1097601930173623,0.0748749836823813,0.8727268060119163,,,-10.526852124643025,True,266.0
PHF12,Stim8hr,0.1687614149021395,0.1294266339417445,0.8189553672983038,0.1951586051512203,0.6959178142819661,-11.67452037688894,True,281.0
PHF13,Rest,,,,-0.0425144538479733,0.4938360973552882,-5.933197500326471,True,297.0
PHF13,Stim48hr,,,,0.0544097423786007,0.5165639474447549,-7.743540637823837,True,364.0
PHF13,Stim8hr,,,,0.0977062592732887,0.6779571935469044,-6.666001484488435,True,310.0
PHF14,Rest,,,,,,-14.382775719715683,True,477.0
PHF14,Stim48hr,,,,0.0689082356455981,0.617857190263393,-15.591083137861265,True,483.0
PHF14,Stim8hr,,,,0.0893567487657884,1.0,-21.449858740861508,True,530.0
PHF19,Rest,0.024529387414741,-0.0473176654476556,0.2824658984780032,,,-12.735236328724566,True,144.0
PHF19,Stim48hr,,,,,,-14.87696669633501,True,130.0
PHF19,Stim8hr,0.0452025295782954,0.0067645145663184,0.1598481324199148,,,-9.851543675688708,True,139.0
PHF2,Rest,,,,-0.0129799943647096,0.9995466566499251,-14.886257621904535,True,498.0
PHF2,Stim48hr,,,,0.1879311347568484,0.7898393857551356,-11.289504309057904,True,591.0
PHF2,Stim8hr,,,,0.0462418420489035,0.6199404963444816,-15.538822470549466,True,521.0
PHF20,Rest,,,,,,-9.729519067276549,True,636.0
PHF20,Stim48hr,0.1118101936641126,0.1030870686663902,0.6437492815504852,0.1351035518506707,0.6579755790883235,-13.919900436293013,True,688.0
PHF20,Stim8hr,,,,0.085083313170851,1.0,-11.047841194638108,True,582.0
PHF20L1,Rest,,,,0.0830727098182759,0.2832827071067326,-12.429650421704924,True,324.0
PHF20L1,Stim48hr,,,,0.0295546875042814,,-14.543937569984015,True,532.0
PHF20L1,Stim8hr,0.1912037742041517,0.1646298802960609,0.7445405168516189,0.1975638617027391,0.9851319118810494,-15.087427774413914,True,391.0
PHF21A,Rest,,,,,,-11.151605103936816,True,520.0
PHF21A,Stim48hr,,,,,,-17.298155415140034,True,669.0
PHF21A,Stim8hr,,,,,,-10.32384238111068,True,564.0
PHF23,Rest,0.1938497430113684,0.1743238394894513,0.7330923629487884,0.1724485570803594,0.7166325354611193,-8.915548218601039,True,324.0
PHF23,Stim48hr,0.1813685805488176,0.1511291429154785,0.7709520069770767,0.2660015062773183,0.8008715807233379,-5.306108426859381,True,238.0
PHF23,Stim8hr,0.203262925674346,0.1913991176443285,0.7850066456343375,0.192752219142737,0.8783110418259362,-7.628181617919984,True,229.0
PHF3,Rest,-0.0105898445047099,-0.0313509269299296,0.5549654708577829,0.0561511184064721,0.8112831221513348,-22.21719202719993,True,2265.0
PHF3,Stim48hr,-0.0011000492028695,-0.0114678172462195,0.5166296463944056,0.0322960162172881,0.6913147775061375,-24.16407572398277,True,2237.0
PHF3,Stim8hr,0.0042153109654313,-0.010103311064892,0.4041635302992819,0.0509167675029833,0.6572084903980372,-22.537333456192247,True,2262.0
PHF6,Rest,,,,,,-9.144744978534868,True,235.0
PHF6,Stim48hr,0.1435148141803993,-0.0377902031250074,0.7976258145734856,,,-11.636152450095212,True,209.0
PHF6,Stim8hr,,,,,,-13.66344126874667,True,237.0
PHF7,Rest,,,,0.0496932818319179,,0.0,False,834.0
PHF7,Stim48hr,,,,0.0595770693346154,,0.0,False,945.0
PHF7,Stim8hr,,,,0.142434224517528,-0.7073003997524707,0.0,False,830.0
PHF8,Rest,,,,0.0443583075214389,0.3283167625242052,-11.360838133081792,True,418.0
PHF8,Stim48hr,0.1417492474263487,0.128132657650256,0.7815812619613686,0.1366988262888573,0.3528429112582815,-10.48625605026655,True,307.0
PHF8,Stim8hr,0.0877375688782859,0.0716218566316262,0.8926033370670701,0.0985341795703539,0.3123891356311653,-12.286766669655243,True,374.0
PHGDH,Rest,,,,0.1446792032238955,,-9.494020129697358,True,622.0
PHGDH,Stim48hr,,,,0.0934835092320654,,-20.60544034309698,True,937.0
PHGDH,Stim8hr,,,,0.078692794962783,,-7.370266510501009,True,868.0
PHGR1,Rest,0.1348712756437184,0.0697304075325942,0.710252166855264,0.1976509746637241,0.506260976320495,0.0,False,229.0
PHGR1,Stim48hr,,,,0.0591541761270635,,0.0,False,356.0
PHGR1,Stim8hr,,,,0.0280284351313651,1.0,0.0,False,222.0
PHIP,Rest,,,,0.0448909823479142,1.0,-13.545354579498374,True,399.0
PHIP,Stim48hr,0.1836001390803194,0.1682073133322788,0.8693789861242897,0.1596639078494188,0.9003709337835949,-15.480832889913284,True,469.0
PHIP,Stim8hr,,,,0.0931336830254063,1.0,-13.384077679903694,True,438.0
PHKA1,Rest,,,,-0.0785852293543683,,-1.40797437684633,False,187.0
PHKA1,Stim48hr,,,,0.041556328184733,0.989454090469968,-6.060235809666327,True,189.0
PHKA1,Stim8hr,,,,0.0663469723074733,,-5.709037733015872,True,263.0
PHKA2,Rest,,,,0.0138897778922821,-0.342083759888219,-5.917346391790937,True,400.0
PHKA2,Stim48hr,,,,0.0322045708361082,0.701062780656756,-7.926280708543915,True,527.0
PHKA2,Stim8hr,,,,0.0164468478458275,,-7.373676942945644,True,578.0
PHKB,Rest,,,,0.0017467703390792,-1.0,-17.44176885538217,True,1000.0
PHKB,Stim48hr,,,,0.0126787454806059,1.0,-16.468353068259553,True,679.0
PHKB,Stim8hr,,,,0.0359120936642389,0.9998572589099762,-10.137241084674388,True,755.0
PHKG2,Rest,,,,-0.0113224777139229,0.0560819622378291,-10.093236546693802,True,501.0
PHKG2,Stim48hr,,,,-0.0458527355432472,0.5747538647173382,-11.32057963258157,True,574.0
PHKG2,Stim8hr,,,,-0.0343812305945578,1.0,-10.261177766013615,True,588.0
PHLDA1,Rest,,,,-0.0496751055152551,,-4.315485873885826,False,806.0
PHLDA1,Stim48hr,,,,0.0242007344394253,,-8.552194614016184,True,1024.0
PHLDA1,Stim8hr,,,,0.0067373908472515,-1.0,-12.9827646816516,True,830.0
PHLDA2,Rest,,,,0.0634852709019497,,-0.5734338939695725,False,495.0
PHLDA2,Stim48hr,,,,-0.0144096157813523,,-4.545752592368678,True,443.0
PHLDA2,Stim8hr,,,,0.0204785921530696,,-3.550820464750086,False,484.0
PHLDA3,Rest,,,,,,-7.667900907247765,True,287.0
PHLDA3,Stim48hr,,,,,,-4.917319520456393,True,349.0
PHLDA3,Stim8hr,,,,,,-5.189021837646187,True,263.0
PHLDB1,Rest,,,,-0.0527397241579985,,-0.2412072631124804,False,959.0
PHLDB1,Stim48hr,,,,-0.0109223824499119,1.0,-1.968247246024609,False,1078.0
PHLDB1,Stim8hr,,,,0.0300780611396369,,-2.0480698753094537,False,1103.0
PHLDB2,Rest,,,,0.0151623038452321,-1.0,-5.623261058687682,True,522.0
PHLDB2,Stim48hr,,,,-0.0250175229185891,0.8028012482089804,-2.0540741673120047,False,690.0
PHLDB2,Stim8hr,,,,0.0035352803737892,,-1.6226452446186583,False,474.0
PHLPP1,Rest,,,,0.0982954349276202,,-5.018881092396206,True,749.0
PHLPP1,Stim48hr,,,,0.1062473031766754,,-11.190032634055717,True,781.0
PHLPP1,Stim8hr,,,,0.0679793105034946,,-6.7183275498317405,True,743.0
PHLPP2,Rest,,,,0.0942805568558766,0.8431268014952074,-5.315060902874615,True,468.0
PHLPP2,Stim48hr,,,,,,-7.188072576792727,True,482.0
PHLPP2,Stim8hr,0.0876218973206088,0.0601439634275289,0.0702065154202317,0.1001376347648106,0.2599303278374211,-10.189946876316531,True,434.0
PHOSPHO1,Rest,,,,-0.0121384481304744,0.591631346062967,0.0,False,969.0
PHOSPHO1,Stim48hr,,,,0.0258512570566491,-0.4165313921415976,0.0,False,729.0
PHOSPHO1,Stim8hr,,,,0.050579512718953,0.6818611130989435,0.0,False,779.0
PHOSPHO2,Rest,0.0382943137344514,0.0353598122430765,0.735840919229228,0.0865221490797869,0.5360727969692362,-8.658242942712743,True,1148.0
PHOSPHO2,Stim48hr,,,,0.0623366166257457,0.2503872889194561,-7.08299652095479,True,763.0
PHOSPHO2,Stim8hr,0.1498341322950677,0.1271032151827704,0.7805060511925541,0.1299939763879878,0.5232168198591913,-7.914795919784808,True,803.0
PHOX2A,Rest,,,,0.1140611726637266,-0.9581043530147948,0.0,False,437.0
PHOX2A,Stim48hr,,,,0.1752856548353437,,0.0,False,490.0
PHOX2A,Stim8hr,,,,0.1495618428203926,,0.0,False,437.0
PHOX2B,Rest,,,,0.0973273888628653,-1.0,0.0,False,470.0
PHOX2B,Stim48hr,,,,0.1760514083907544,,0.0,False,460.0
